gauge_id,aridity_ERA5_LAND,aridity_FAO_PM,frac_snow,high_prec_dur,high_prec_freq,low_prec_dur,low_prec_freq,moisture_index_ERA5_LAND,moisture_index_FAO_PM,p_mean,pet_mean_ERA5_LAND,pet_mean_FAO_PM,seasonality_ERA5_LAND,seasonality_FAO_PM,region
hysets_09306700,5.825567,1.5423672,0.4161691,1.2073814,0.04702259,4.5822077,0.6733744,-0.6441848,0.002333615,1.4844928,8.648012,2.289633,0.9096905,1.6901361,hysets
hysets_09306760,10.745962,2.129735,0.3906152,1.2376682,0.056673512,5.472578,0.7308008,-0.83250487,-0.16751711,1.2908754,13.871698,2.7492225,0.36486134,1.6063312,hysets
hysets_09306780,6.626465,2.0060594,0.37909105,1.2522658,0.056741957,5.508052,0.7257358,-0.7084056,-0.14220336,1.331128,8.820673,2.6703217,0.6846539,1.6101376,hysets
hysets_09306900,5.8473454,1.676764,0.41532078,1.2168674,0.048391514,4.8036313,0.6881588,-0.64424795,-0.042398322,1.3787255,8.061884,2.3117974,0.90917605,1.68212,hysets
hysets_09307800,7.8433223,1.8628374,0.36033344,1.3098592,0.057289526,5.5354123,0.71683776,-0.79035556,-0.13261293,1.4966325,11.738571,2.787983,0.42063868,1.5264077,hysets
hysets_09308500,9.932227,2.0479267,0.39215586,1.311973,0.0532512,5.618724,0.7353183,-0.81888145,-0.13606648,1.2053998,11.972304,2.4685702,0.39966688,1.6253867,hysets
hysets_09309000,7.7446685,1.9625646,0.36130458,1.3084745,0.05284052,5.5212874,0.72785765,-0.77547026,-0.13966435,1.2475599,9.661938,2.448417,0.46800727,1.559496,hysets
hysets_09310500,9.92758,1.397088,0.45087817,1.2398043,0.052019164,4.8590245,0.6817933,-0.81483704,0.017569952,1.6191225,16.073969,2.2620568,0.46238434,1.6437334,hysets
hysets_09310575,10.01985,1.4072683,0.49981436,1.2495784,0.050718687,4.767216,0.6728268,-0.8343192,0.0076522115,1.644423,16.476871,2.3141444,0.3739883,1.5850574,hysets
hysets_09310600,10.026395,1.3963822,0.50716513,1.2624584,0.052019164,4.7769713,0.6758385,-0.83146894,0.012360431,1.6412334,16.455654,2.2917893,0.38944545,1.5913308,hysets
hysets_09311500,9.518017,1.3821456,0.5213287,1.2418832,0.052361395,4.804274,0.6770705,-0.8142796,0.026128447,1.6346619,15.558739,2.2593408,0.4463611,1.6253432,hysets
hysets_09311700,9.318855,1.3820385,0.4263338,1.2422764,0.05229295,4.8029127,0.6772074,-0.8098831,0.028544202,1.6313401,15.202223,2.254575,0.4566957,1.6282694,hysets
hysets_09312500,9.167155,1.3533785,0.42898235,1.2552505,0.05318275,4.811805,0.6807666,-0.7984249,0.04643424,1.6561882,15.182534,2.2414496,0.5004871,1.6393393,hysets
hysets_09312600,8.664406,1.3654897,0.423518,1.2576985,0.053114306,4.8150654,0.6825462,-0.78572875,0.04829742,1.6364532,14.178893,2.2345598,0.53008085,1.6481856,hysets
hysets_09312700,7.9950476,1.4120266,0.40098438,1.26534,0.052224502,4.878037,0.6871321,-0.779628,0.028993243,1.571345,12.562978,2.218781,0.51382256,1.6328639,hysets
hysets_09312800,8.195054,1.8447984,0.4110787,1.283557,0.052361395,5.417857,0.72683096,-0.7621486,-0.07299089,1.2587016,10.315128,2.3220506,0.5638996,1.6749917,hysets
hysets_09312900,7.435765,1.8992264,0.4172408,1.2746711,0.053045858,5.5433884,0.7345654,-0.72544533,-0.08379253,1.2088344,8.988607,2.29585,0.6633171,1.6864947,hysets
hysets_09313040,4.565753,1.5178874,0.40824524,1.2616372,0.05379877,5.1259923,0.70732373,-0.5081673,0.014176479,1.3837482,6.317852,2.1003737,1.2032628,1.6908332,hysets
hysets_09313965,7.8533654,2.1113274,0.41503444,1.2939245,0.053935662,5.869984,0.75092405,-0.74357253,-0.1422421,1.1168864,8.771317,2.358113,0.60927194,1.6626511,hysets
hysets_09313975,6.823969,2.119717,0.4007633,1.3136289,0.054757014,5.8482094,0.7489391,-0.7045773,-0.15760241,1.1161964,7.61689,2.3660204,0.7058746,1.6314297,hysets
hysets_09313985,12.254085,2.2170868,0.37983882,1.3131148,0.054825462,5.7090144,0.7412731,-0.8620888,-0.19718952,1.1730978,14.375241,2.6008596,0.28446496,1.5630252,hysets
hysets_09314000,7.054935,1.6026207,0.41939053,1.2495841,0.05140315,5.1743073,0.70301163,-0.72671556,-0.027426451,1.3646804,9.627731,2.1870651,0.67242014,1.6737602,hysets
hysets_09314340,13.564443,2.4230454,0.39969385,1.2950559,0.05557837,6.1349864,0.7621492,-0.87241906,-0.2440404,1.0718617,14.5392065,2.5971696,0.276062,1.5279465,hysets
hysets_09314374,15.95145,3.011904,0.46098417,1.3390093,0.059206024,7.419598,0.80848736,-0.87985855,-0.3073337,0.8976112,14.3182,2.7035189,0.29904124,1.5586824,hysets
hysets_09317919,10.074906,1.4441185,0.48208764,1.2817869,0.05106092,4.7456646,0.6743327,-0.84250605,-0.0071724923,1.6348871,16.471333,2.3609705,0.33350682,1.5720426,hysets
hysets_09317920,9.693891,1.5070662,0.37746373,1.3011647,0.053524982,4.953568,0.69370294,-0.8363097,-0.019291593,1.5598946,15.121447,2.3508644,0.34305727,1.5953314,hysets
hysets_09324200,7.113307,1.5681498,0.40249905,1.2590759,0.052224502,5.0182624,0.6958932,-0.74966365,-0.020182885,1.4321376,10.187234,2.2458062,0.55960697,1.64598,hysets
hysets_09325100,7.5254326,1.66114,0.4098141,1.2569559,0.052566737,5.1902366,0.70588636,-0.7653078,-0.06222433,1.3282505,9.99566,2.20641,0.5337721,1.6383929,hysets
hysets_09326500,10.1789875,1.6782395,0.41759863,1.2560387,0.05338809,5.0765057,0.7039699,-0.835924,-0.07060048,1.3795955,14.042886,2.3152916,0.358663,1.6131623,hysets
hysets_09329050,15.498579,2.0483677,0.49920958,1.2241936,0.05195072,5.211927,0.7238193,-0.9058707,-0.2008804,1.1860123,18.381506,2.4293895,0.17659478,1.5017036,hysets
hysets_09329500,12.955054,2.0054276,0.35851339,1.2483333,0.051266257,5.195459,0.7204654,-0.89250845,-0.19424374,1.2010369,15.559499,2.4085927,0.18415791,1.4899147,hysets
hysets_09329900,5.913897,1.4384822,0.31588346,1.4108659,0.05687885,5.3066945,0.69993156,-0.7665525,-0.019390594,1.55151,9.17547,2.2318194,0.3881998,1.5216393,hysets
hysets_09330500,9.703495,1.6915534,0.38357776,1.2376395,0.053114306,4.965634,0.7021903,-0.8379677,-0.08282319,1.378358,13.374889,2.331566,0.3261133,1.5738461,hysets
hysets_09331500,12.4296255,1.85898,0.33651572,1.2474748,0.050718687,5.073242,0.7111567,-0.8919317,-0.1728103,1.2995708,16.15318,2.4158762,0.1771465,1.4643475,hysets
hysets_09331850,9.462333,1.6983346,0.3509457,1.2496026,0.05379877,5.0116673,0.7056126,-0.84514505,-0.09424272,1.4098529,13.340496,2.3944018,0.28532934,1.5502098,hysets
hysets_09331900,7.420612,1.7153984,0.35588738,1.2515823,0.054141,5.167244,0.7147844,-0.79256237,-0.09906373,1.3246878,9.829994,2.2723675,0.4002481,1.5604498,hysets
hysets_09335500,10.668164,2.3334014,0.4134123,1.2778625,0.057289526,6.629847,0.7723477,-0.8488622,-0.25472584,1.090438,11.632972,2.5444298,0.33830768,1.5354667,hysets
hysets_09336500,9.182925,2.8551145,0.38037702,1.2960123,0.0578371,7.463399,0.8025325,-0.80143386,-0.33712682,0.92347366,8.480189,2.636623,0.5238654,1.5354539,hysets
hysets_09337000,8.514892,1.6074586,0.33723345,1.3961661,0.05982204,5.5479746,0.71238875,-0.83839166,-0.09292197,1.4919295,12.703617,2.3982148,0.2815754,1.4978356,hysets
hysets_09338000,11.120754,1.6037023,0.3868368,1.3365539,0.056810405,5.380554,0.7045174,-0.8864941,-0.12388393,1.5669918,17.42613,2.5129883,0.16966143,1.368245,hysets
hysets_09338500,6.9620934,1.9903079,0.3404404,1.3058105,0.058453113,5.90277,0.7438056,-0.7870091,-0.20722891,1.2869309,8.959733,2.5613887,0.43603194,1.489678,hysets
hysets_09339000,8.516091,2.0316195,0.3501134,1.2925696,0.057152636,6.012679,0.74654347,-0.83315206,-0.23403946,1.236961,10.534073,2.513034,0.32350498,1.4398352,hysets
hysets_09339900,7.0136204,0.9493125,0.50482947,1.2645915,0.044490077,4.31238,0.6151266,-0.79789776,0.17874502,2.1706462,15.224089,2.0606215,0.4160364,1.5997858,hysets
hysets_09340000,7.0740423,0.95028436,0.50858855,1.2600383,0.04510609,4.3314123,0.6172485,-0.7981208,0.17844602,2.172039,15.365096,2.0640547,0.41881675,1.6092092,hysets
hysets_09340500,6.852627,0.8872382,0.50751853,1.264045,0.046201233,4.444338,0.63394934,-0.7996832,0.20605257,2.2063854,15.119535,1.9575893,0.38882568,1.5598391,hysets
hysets_09340800,7.004365,0.9053601,0.5030727,1.2630597,0.046338126,4.4131165,0.6310062,-0.80522084,0.19706745,2.187397,15.321326,1.980382,0.3745433,1.557998,hysets
hysets_09341200,7.0857224,0.9184908,0.49492627,1.2559853,0.046680357,4.317625,0.6271047,-0.8085172,0.19328122,2.1909664,15.52458,2.0123825,0.36711755,1.5569987,hysets
hysets_09341350,7.5861373,0.94943553,0.44347656,1.2697842,0.048323065,4.468992,0.6313484,-0.80725765,0.17475565,2.1852143,16.577335,2.0747201,0.4042703,1.6447632,hysets
hysets_09342500,7.234796,0.93290913,0.4381635,1.2733945,0.04750171,4.447139,0.6276523,-0.79918456,0.18394864,2.1803977,15.774733,2.034113,0.41850504,1.6288757,hysets
hysets_09343000,6.96595,0.95779,0.5384447,1.2838827,0.047980834,4.372259,0.6278576,-0.78381926,0.15869257,2.192583,15.273425,2.1000342,0.47178927,1.6207583,hysets
hysets_09343500,7.557336,0.9689044,0.46541476,1.3024911,0.05010267,4.6141305,0.6392197,-0.7941495,0.15861487,2.1726263,16.419266,2.105067,0.45811823,1.6659125,hysets
hysets_09344300,7.2867584,1.0068657,0.53954476,1.2765217,0.050239563,4.467276,0.6353867,-0.78996193,0.13567847,2.1410801,15.601533,2.1557803,0.45696852,1.6266196,hysets
hysets_09345500,7.641234,1.0290369,0.47383663,1.3041322,0.054004107,4.81714,0.6617385,-0.7884346,0.13301197,2.0924058,15.988563,2.153163,0.47178394,1.6801767,hysets
hysets_09347200,6.608874,0.8498852,0.49820125,1.2542373,0.045585215,4.3895545,0.6270363,-0.79361373,0.23411779,2.2912245,15.142413,1.9472779,0.39587668,1.56492,hysets
hysets_09347205,6.602746,0.8491657,0.49808168,1.2593985,0.045859,4.399712,0.62758386,-0.7933258,0.23490845,2.295568,15.157053,1.9493176,0.39656684,1.5670477,hysets
hysets_09349500,7.190104,0.9043054,0.4229054,1.266791,0.046475016,4.578194,0.63518137,-0.8035027,0.20488678,2.2422888,16.12229,2.0277138,0.386745,1.6158471,hysets
hysets_09349800,7.6777296,0.99928546,0.44545802,1.3028674,0.04976044,4.904299,0.6559206,-0.8038751,0.15411426,2.0786543,15.959346,2.0771692,0.407742,1.6661203,hysets
hysets_09352900,3.754152,0.6901856,0.5182477,1.232653,0.041341547,4.1609306,0.5875428,-0.6565806,0.36060295,2.6993353,10.133716,1.8630425,0.5994715,1.4507971,hysets
hysets_09357500,1.3089358,0.6347411,0.47967556,1.2229581,0.037919234,3.7277727,0.55674195,-0.08512628,0.40508962,2.8804169,3.7702806,1.828319,1.2587811,1.3345063,hysets
hysets_09358900,1.6682372,0.6570615,0.4953597,1.252193,0.03908282,3.7652173,0.56310743,-0.23394719,0.3864319,2.8368406,4.732523,1.8639787,1.2097684,1.3763171,hysets
hysets_09359100,3.0509944,0.64961463,0.4264458,1.226695,0.03963039,3.8429518,0.5560575,-0.5741766,0.394167,3.0285811,9.240184,1.9674107,0.7650128,1.4276834,hysets
hysets_09359500,2.6599073,0.6502216,0.42530513,1.2359307,0.03908282,3.864608,0.5568104,-0.5113587,0.39400035,2.9505785,7.8482647,1.9185297,0.8759912,1.4161794,hysets
hysets_09361000,6.25594,0.82218224,0.40064567,1.267631,0.047980834,4.3541465,0.6109514,-0.7796537,0.259957,2.5608315,16.020409,2.1054702,0.42400348,1.5969455,hysets
hysets_09361200,8.071812,1.0139183,0.42774132,1.2829268,0.054004107,4.8918233,0.65927446,-0.81864417,0.14753485,2.19862,17.746847,2.229221,0.36024886,1.6538311,hysets
hysets_09361400,7.857809,1.0268694,0.43394533,1.2791798,0.055509925,4.9551935,0.6661191,-0.81045336,0.14262101,2.1576989,16.954786,2.2156749,0.3814757,1.6633332,hysets
hysets_09361500,4.422166,0.74482274,0.4512563,1.2322176,0.040314853,4.0991297,0.58021903,-0.69718415,0.32118466,2.702664,11.951629,2.0130055,0.55345094,1.5267987,hysets
hysets_09362900,5.8403625,0.7998925,0.46401882,1.2578948,0.049075976,4.3903146,0.6205339,-0.77170736,0.27836362,2.5213518,14.725609,2.0168104,0.4157333,1.5573742,hysets
hysets_09363000,6.2748637,0.8518067,0.39355135,1.2697023,0.049623545,4.492683,0.63039017,-0.78212327,0.24446021,2.4227474,15.20241,2.0637126,0.4063391,1.588046,hysets
hysets_09363100,8.993335,1.3447895,0.374851,1.3513514,0.061601643,6.1096044,0.740178,-0.8038203,0.023595491,1.6656215,14.979491,2.2399104,0.47533917,1.730877,hysets
hysets_09365500,6.9935665,1.0517942,0.44486794,1.2948328,0.058316223,5.093798,0.68021905,-0.7770181,0.13488463,2.0643888,14.43744,2.171312,0.468852,1.6849118,hysets
hysets_09366500,7.1768904,1.4150114,0.4555523,1.3357989,0.06180698,5.8980503,0.72464067,-0.7570553,-0.007013972,1.699169,12.19475,2.4043436,0.5906908,1.7186499,hysets
hysets_09368500,6.675225,1.0338645,0.5339397,1.2744807,0.058795344,5.0944557,0.6792608,-0.76570493,0.14106287,2.0736709,13.842218,2.1438947,0.4905086,1.6863188,hysets
hysets_09370820,7.419231,1.351153,0.46029192,1.2962428,0.061396305,5.771476,0.71738535,-0.7684583,0.013961109,1.7695181,13.128464,2.39089,0.5481723,1.7203922,hysets
hysets_09371400,9.3271475,1.7448899,0.30338892,1.312763,0.06406571,6.4950438,0.762423,-0.8007274,-0.10227008,1.40851,13.13738,2.4576948,0.52106506,1.7401739,hysets
hysets_09372000,9.485184,1.8978162,0.30067682,1.3186969,0.063723475,6.8095527,0.7709103,-0.80670416,-0.15082012,1.3353765,12.666291,2.5342991,0.507749,1.702529,hysets
hysets_09372200,8.674013,2.1262047,0.30722362,1.3229462,0.06392881,7.2057714,0.7861739,-0.7814453,-0.20689373,1.195818,10.37254,2.5425537,0.60101604,1.6741813,hysets
hysets_09381800,6.033489,3.2998397,0.3049111,1.3186992,0.055509925,8.156356,0.8212184,-0.64933956,-0.41300738,0.82359755,4.969167,2.7177398,1.1226212,1.473803,hysets
hysets_09382000,6.1706567,3.3738198,0.30247498,1.3423567,0.057700206,8.312717,0.81875426,-0.67510587,-0.4339153,0.8139788,5.0227838,2.7462177,1.0187827,1.4441744,hysets
hysets_09403600,7.30806,2.53373,0.35990238,1.410828,0.060643394,8.027323,0.80438054,-0.70850265,-0.28372577,1.0868727,7.9429307,2.7538419,0.86747956,1.6552304,hysets
hysets_09403620,14.928257,2.7577527,0.31660742,1.3297546,0.059342917,7.3636937,0.79685146,-0.88305616,-0.32473376,1.061306,15.843449,2.9268193,0.3002056,1.5714822,hysets
hysets_09403630,13.22109,2.8904305,0.3251456,1.3328197,0.059206024,7.594053,0.8041068,-0.8633279,-0.34391007,1.0105188,13.36016,2.9208343,0.36417896,1.5668269,hysets
hysets_09403640,6.416733,3.2954106,0.36001316,1.370607,0.0587269,8.6493225,0.8305955,-0.6366905,-0.3956832,0.87767965,5.631836,2.892315,1.1854268,1.551944,hysets
hysets_09403650,14.611529,2.5448406,0.31969064,1.3439394,0.060711842,7.1485395,0.787269,-0.8814719,-0.29377273,1.1347803,16.580875,2.887835,0.29868945,1.5888854,hysets
hysets_09403780,6.6658916,3.0747712,0.34464383,1.387145,0.06351814,8.503217,0.8142368,-0.6914917,-0.38045752,0.9638795,6.4251165,2.963709,0.95595264,1.5607027,hysets
hysets_09404450,10.264195,1.8641886,0.308061,1.3836672,0.06146475,6.4771395,0.75633126,-0.8345554,-0.15075795,1.4489535,14.872341,2.7011225,0.391873,1.6680015,hysets
hysets_09405300,7.2606797,1.5200223,0.41591662,1.3891336,0.06475017,6.453536,0.75578374,-0.76062995,-0.053047206,1.6566119,12.028129,2.518087,0.5387514,1.6941415,hysets
hysets_09405400,9.928405,1.4463431,0.46254316,1.3722304,0.063586585,5.8931932,0.72888434,-0.84402055,-0.0436114,1.7848384,17.720598,2.5814886,0.32172292,1.633527,hysets
hysets_09405420,10.827526,1.5359603,0.3973341,1.3759286,0.06338125,6.0117517,0.7353183,-0.85598683,-0.07302599,1.7133334,18.55116,2.6316118,0.30206877,1.6349598,hysets
hysets_09405500,9.704798,1.8046778,0.3211609,1.3981338,0.061533198,6.740205,0.7653662,-0.8227601,-0.14247428,1.4609432,14.178159,2.6365318,0.41269466,1.6648821,hysets
hysets_09405501,9.702672,1.8050852,0.32120737,1.3981338,0.061533198,6.740205,0.7653662,-0.8226996,-0.14258777,1.4606317,14.172031,2.6365647,0.4129061,1.6648785,hysets
hysets_09406000,7.852461,2.0902295,0.34903342,1.4280992,0.059137575,7.405648,0.78973305,-0.7574834,-0.21001723,1.2624353,9.913224,2.6387796,0.63616544,1.663144,hysets
hysets_09406100,7.7787256,2.1098657,0.35064876,1.4280992,0.059137575,7.4519663,0.791102,-0.7540209,-0.21515618,1.2486461,9.712875,2.6344757,0.64864075,1.6590713,hysets
hysets_09406150,7.15955,2.1502903,0.34329548,1.4200627,0.06201232,7.45093,0.79507184,-0.72392094,-0.22589335,1.2585133,9.010389,2.7061691,0.73190826,1.6262426,hysets
hysets_09406300,6.978433,1.6581514,0.30378228,1.3932749,0.0652293,6.57379,0.76221764,-0.73761684,-0.09209116,1.5841054,11.054574,2.6266866,0.6209989,1.6942403,hysets
hysets_09406640,12.817699,2.6093607,0.3509936,1.4330218,0.06297057,8.006766,0.80999315,-0.8566751,-0.31010044,1.1587577,14.852608,3.0236168,0.35633373,1.5524521,hysets
hysets_09406700,18.258015,2.8126485,0.35432646,1.4390625,0.06303901,8.138166,0.81437373,-0.90430224,-0.341533,1.133321,20.692192,3.1876338,0.22757438,1.5049763,hysets
hysets_09407000,8.165614,2.2094965,0.3324167,1.4079754,0.062833674,7.4822006,0.7912389,-0.76490384,-0.22839355,1.2896502,10.530786,2.8494778,0.5980988,1.623684,hysets
hysets_09407600,8.387212,2.2614512,0.33556437,1.4123077,0.062833674,7.5909686,0.7939083,-0.77109706,-0.23990203,1.2668084,10.62499,2.8648255,0.5841117,1.6147215,hysets
hysets_09407800,8.364721,2.268302,0.3362784,1.4135803,0.062696785,7.6048493,0.794319,-0.77013725,-0.2416394,1.2613156,10.550553,2.8610444,0.58768994,1.6132967,hysets
hysets_09408135,7.6562505,2.1673872,0.35004306,1.4204545,0.059890486,7.553816,0.7926078,-0.7474459,-0.2278803,1.2248652,9.377874,2.654757,0.66962,1.6445297,hysets
hysets_09408400,17.433886,2.972267,0.36303756,1.4578696,0.062765226,8.519517,0.82162905,-0.8988359,-0.36682218,1.0814648,18.854134,3.2144017,0.24582276,1.4803118,hysets
hysets_09409100,12.223229,2.8460743,0.3575496,1.4532489,0.062765226,8.232204,0.81533194,-0.852219,-0.3475004,1.1233553,13.731029,3.1971526,0.36918092,1.5109122,hysets
hysets_09413900,5.869813,2.9709747,0.36791593,1.4047619,0.06057495,8.713663,0.8206708,-0.6130494,-0.3525385,1.1393176,6.687581,3.3848836,1.204065,1.5792649,hysets
hysets_09415515,6.8581223,2.3835676,0.39910963,1.341954,0.06392881,7.526486,0.79746747,-0.65203905,-0.18593302,1.0853703,7.4436026,2.5870533,0.97100836,1.6669239,hysets
hysets_09AA006,1.1978784,0.33923006,0.6207797,1.1521127,0.027994525,3.0030198,0.4764545,0.12077666,0.59042454,2.613425,3.1305654,0.88655233,1.7336135,1.2367965,hysets
hysets_09AA007,4.7724557,0.7544957,0.48749542,1.1409979,0.036002737,3.5960572,0.63675565,-0.27304503,0.3784889,1.4591875,6.9639077,1.1009507,1.8828138,1.4111224,hysets
hysets_09AA010,0.12507555,0.15371868,0.6514198,1.2032521,0.030390143,2.9384391,0.41492128,0.8498621,0.79571295,3.8902812,0.48657906,0.5980089,0.71965694,0.7508848,hysets
hysets_09AA012,0.57588476,0.38015267,0.59277403,1.1634146,0.03264887,3.2128773,0.546475,0.43807334,0.58288807,2.1678276,1.2484189,0.8241054,1.496754,1.1888677,hysets
hysets_09AA013,0.48278847,0.27634412,0.6566322,1.1779449,0.032169748,3.0822866,0.4871321,0.44323024,0.6289676,2.8277988,1.3652287,0.78144556,1.5575843,1.2418791,hysets
hysets_09AB008,4.514797,0.8623815,0.4528313,1.1509434,0.037577003,3.9054163,0.66132784,-0.23285848,0.34644586,1.3195627,5.9575577,1.1379665,1.8893758,1.465588,hysets
hysets_09AC001,0.9469652,0.4229205,0.5498959,1.1703297,0.029158112,3.2598522,0.54353184,0.25504035,0.5761288,1.9855496,1.8802464,0.83972967,1.5871782,1.1345546,hysets
hysets_09AC007,1.2450669,0.65012,0.4628264,1.196468,0.03709788,3.6973424,0.6379877,0.18605281,0.4623673,1.492844,1.8586906,0.9705277,1.5995282,1.2678353,hysets
hysets_09AE003,1.174284,0.49592286,0.45681176,1.112676,0.027036276,3.0897036,0.5422313,0.20729664,0.585566,1.8792334,2.2067535,0.9319548,1.5743544,1.0584704,hysets
hysets_09AE004,1.5105158,0.4973304,0.5104781,1.12,0.028747434,3.0471,0.5357974,0.07331627,0.5414761,1.9848522,2.9981506,0.9871273,1.6919426,1.1509591,hysets
hysets_09AE006,1.2089223,0.5811414,0.45154607,1.1420912,0.029158112,3.2160184,0.57166326,0.20050782,0.5181159,1.7217728,2.0814893,1.0005934,1.6017288,1.1918647,hysets
hysets_09AG003,1.2995824,0.67626494,0.39098078,1.2009926,0.033127993,3.5840318,0.6145106,0.19262116,0.4881855,1.524013,1.9805804,1.0306365,1.5912423,1.2166711,hysets
hysets_09AH004,3.750446,0.9218917,0.36153618,1.2788671,0.04017796,4.3858886,0.6892539,-0.21679305,0.34710822,1.2406037,4.6528172,1.1437023,1.817894,1.4106135,hysets
hysets_09BA001,1.8416629,0.6403045,0.38938203,1.1846154,0.026351813,3.4461663,0.578371,0.042630628,0.5207825,1.6049281,2.9557364,1.0276427,1.6800281,1.1867163,hysets
hysets_09BC001,1.9755987,0.68981725,0.37615025,1.1952055,0.023887748,3.5309622,0.57761806,0.00926064,0.49446613,1.5140663,2.9911876,1.0444292,1.6966053,1.2459041,hysets
hysets_09BC004,1.7702379,0.6177279,0.3908848,1.1971831,0.023271732,3.3511202,0.56310743,0.04739386,0.5370168,1.612182,2.853946,0.9958898,1.6485906,1.1636609,hysets
hysets_09CA004,0.5150056,0.4100025,0.63297325,1.247505,0.04277892,4.0198064,0.652909,0.59716856,0.65565985,1.7400739,0.89614785,0.71343464,1.203233,0.8487063,hysets
hysets_09CB001,0.27215663,0.2169314,0.59328413,1.2137405,0.03264887,3.4494088,0.5390144,0.7925767,0.82377017,2.1745188,0.5918097,0.4717214,0.5245506,0.43630698,hysets
hysets_09CD001,2.2123885,0.62205225,0.44661775,1.1212121,0.015195072,3.287412,0.51122516,-0.04556905,0.49600315,1.6384771,3.624948,1.0192183,1.7504693,1.2663851,hysets
hysets_09DB001,0.68944645,0.5346144,0.36152592,1.1728723,0.030184805,3.8280642,0.60499656,0.5782594,0.6283147,1.5783764,1.088206,0.8438227,1.3105586,1.0541582,hysets
hysets_09DD003,1.7161797,0.6314648,0.3595243,1.1493506,0.02422998,3.7678254,0.57871324,0.07682785,0.54782885,1.5345263,2.633523,0.9689993,1.6669867,1.174053,hysets
